timestamp,val_agg_acc_mean,val_agg_acc_std,val_agg_uar_mean,val_agg_uar_std,val_agg_f1_macro_mean,val_agg_f1_macro_std,val_agg_prec_w_mean,val_agg_prec_w_std,val_agg_recall_w_mean,val_agg_recall_w_std,test_agg_acc_mean,test_agg_acc_std,test_agg_uar_mean,test_agg_uar_std,test_agg_f1_macro_mean,test_agg_f1_macro_std,test_agg_prec_w_mean,test_agg_prec_w_std,test_agg_recall_w_mean,test_agg_recall_w_std,retrain_test_agg_acc_mean,retrain_test_agg_acc_std,retrain_test_agg_uar_mean,retrain_test_agg_uar_std,retrain_test_agg_f1_macro_mean,retrain_test_agg_f1_macro_std,retrain_test_agg_prec_w_mean,retrain_test_agg_prec_w_std,retrain_test_agg_recall_w_mean,retrain_test_agg_recall_w_std,backbone,model,seed,notes,hidden,p_drop,num_layers,mod_drop,freq_mask_ratio,time_mask_ratio,proj_dim,use_gate,audio_dim,fuse_dim,channel_wise_gate,lr,weight_decay,label_smoothing,fuse_mode,variant,pool_type,top_k,margin,proj_dim_effective,ablation_phase
2025-10-20 01:02:27,0.617,0.0706,0.6114,0.0685,0.6042,0.0663,0.6581,0.0804,0.617,0.0706,0.5532,0.062,0.5483,0.0655,0.5362,0.0676,0.614,0.0744,0.5532,0.062,0.5818,0.0765,0.5834,0.0853,0.5657,0.0792,0.6215,0.1054,0.5818,0.0765,efficientnet_b0,gru,42,features=efficientnet_b0,384,0.1,2,0.1,0.0,0.0,,False,1280,256,False,0.0004,0.0001,0.02,concat,fused_concat,attn,5,0.0,none,4
2025-10-20 01:07:06,0.617,0.0706,0.6114,0.0685,0.6042,0.0663,0.6581,0.0804,0.617,0.0706,0.5532,0.062,0.5483,0.0655,0.5362,0.0676,0.614,0.0744,0.5532,0.062,0.5818,0.0765,0.5834,0.0853,0.5657,0.0792,0.6215,0.1054,0.5818,0.0765,efficientnet_b0,gru,42,features=efficientnet_b0,384,0.1,2,0.1,0.0,0.03,,False,1280,256,False,0.0004,0.0001,0.02,concat,fused_concat,attn,5,0.0,none,4
2025-10-20 01:11:44,0.617,0.0706,0.6114,0.0685,0.6042,0.0663,0.6581,0.0804,0.617,0.0706,0.5532,0.062,0.5483,0.0655,0.5362,0.0676,0.614,0.0744,0.5532,0.062,0.5818,0.0765,0.5834,0.0853,0.5657,0.0792,0.6215,0.1054,0.5818,0.0765,efficientnet_b0,gru,42,features=efficientnet_b0,384,0.1,2,0.1,0.03,0.0,,False,1280,256,False,0.0004,0.0001,0.02,concat,fused_concat,attn,5,0.0,none,4
2025-10-20 01:15:59,0.6042,0.0369,0.6013,0.0379,0.5947,0.0333,0.6581,0.029,0.6042,0.0369,0.5732,0.0503,0.5675,0.0559,0.564,0.0531,0.6232,0.0763,0.5732,0.0503,0.585,0.074,0.5844,0.0816,0.572,0.0649,0.6521,0.073,0.585,0.074,efficientnet_b0,gru,42,features=efficientnet_b0,256,0.2,1,0.05,0.0,0.0,,False,1280,256,False,0.0007,0.001,0.02,concat,fused_concat,attn,5,0.0,none,4
2025-10-20 01:19:45,0.5612,0.0834,0.5634,0.0817,0.5471,0.0823,0.6221,0.096,0.5612,0.0834,0.5253,0.0375,0.5258,0.0357,0.5079,0.0261,0.5608,0.0647,0.5253,0.0375,0.5803,0.0825,0.5772,0.0863,0.5658,0.0708,0.6277,0.0736,0.5803,0.0825,efficientnet_b0,gru,42,features=efficientnet_b0,128,0.1,3,0.1,0.0,0.0,,False,1280,256,False,0.0007,0.0001,0.02,concat,fused_concat,attn,5,0.0,none,4
2025-10-20 01:23:30,0.5612,0.0834,0.5634,0.0817,0.5471,0.0823,0.6221,0.096,0.5612,0.0834,0.5253,0.0375,0.5258,0.0357,0.5079,0.0261,0.5608,0.0647,0.5253,0.0375,0.5803,0.0825,0.5772,0.0863,0.5658,0.0708,0.6277,0.0736,0.5803,0.0825,efficientnet_b0,gru,42,features=efficientnet_b0,128,0.1,3,0.1,0.0,0.03,,False,1280,256,False,0.0007,0.0001,0.02,concat,fused_concat,attn,5,0.0,none,4
2025-10-20 01:27:15,0.5612,0.0834,0.5634,0.0817,0.5471,0.0823,0.6221,0.096,0.5612,0.0834,0.5253,0.0375,0.5258,0.0357,0.5079,0.0261,0.5608,0.0647,0.5253,0.0375,0.5803,0.0825,0.5772,0.0863,0.5658,0.0708,0.6277,0.0736,0.5803,0.0825,efficientnet_b0,gru,42,features=efficientnet_b0,128,0.1,3,0.1,0.03,0.0,,False,1280,256,False,0.0007,0.0001,0.02,concat,fused_concat,attn,5,0.0,none,4
2025-10-20 01:32:35,0.6255,0.0405,0.6191,0.0371,0.6169,0.0351,0.6563,0.0402,0.6255,0.0405,0.5848,0.0679,0.5756,0.0789,0.5584,0.0862,0.6196,0.0906,0.5848,0.0679,0.5847,0.0741,0.5787,0.0763,0.5735,0.0694,0.6317,0.0887,0.5847,0.0741,efficientnet_b0,gru,42,features=efficientnet_b0,384,0.1,2,0.1,0.0,0.0,,False,1280,256,False,0.0007,0.0001,0.01,concat,fused_concat,attn,5,0.0,none,4
2025-10-20 01:37:52,0.614,0.0597,0.6083,0.054,0.598,0.0599,0.6579,0.0488,0.614,0.0597,0.5702,0.07,0.5712,0.0733,0.5589,0.0741,0.6172,0.0868,0.5702,0.07,0.5618,0.0491,0.5559,0.0522,0.5449,0.0597,0.6242,0.0916,0.5618,0.0491,efficientnet_b0,gru,42,features=efficientnet_b0,384,0.1,2,0.1,0.0,0.0,,False,1280,256,False,0.001,0.001,0.02,concat,fused_concat,attn,5,0.0,none,4
2025-10-20 01:43:11,0.6255,0.0405,0.6191,0.0371,0.6169,0.0351,0.6563,0.0402,0.6255,0.0405,0.5848,0.0679,0.5756,0.0789,0.5584,0.0862,0.6196,0.0906,0.5848,0.0679,0.5847,0.0741,0.5787,0.0763,0.5735,0.0694,0.6317,0.0887,0.5847,0.0741,efficientnet_b0,gru,42,features=efficientnet_b0,384,0.1,2,0.1,0.0,0.03,,False,1280,256,False,0.0007,0.0001,0.01,concat,fused_concat,attn,5,0.0,none,4
