timestamp,backbone,model,val_agg_acc_mean,val_agg_acc_std,val_agg_uar_mean,val_agg_uar_std,val_agg_f1_macro_mean,val_agg_f1_macro_std,val_agg_prec_w_mean,val_agg_prec_w_std,val_agg_recall_w_mean,val_agg_recall_w_std,test_agg_acc_mean,test_agg_acc_std,test_agg_uar_mean,test_agg_uar_std,test_agg_f1_macro_mean,test_agg_f1_macro_std,test_agg_prec_w_mean,test_agg_prec_w_std,test_agg_recall_w_mean,test_agg_recall_w_std,retrain_test_agg_acc_mean,retrain_test_agg_acc_std,retrain_test_agg_uar_mean,retrain_test_agg_uar_std,retrain_test_agg_f1_macro_mean,retrain_test_agg_f1_macro_std,retrain_test_agg_prec_w_mean,retrain_test_agg_prec_w_std,retrain_test_agg_recall_w_mean,retrain_test_agg_recall_w_std,seed,notes,d_model,dropout,layers,epochs,patience,batch_size,lr,weight_decay,label_smoothing,no_class_weights,pool,tin,tin_affine,use_specaug,use_moddrop,audio_dim,video_dim,ablation_phase
2025-10-26 11:04:13,efficientnet_b0,mamba,0.5025,0.0827,0.5023,0.0812,0.4927,0.0882,0.5591,0.0685,0.5025,0.0827,0.4542,0.0487,0.4566,0.0552,0.444,0.0553,0.5681,0.0409,0.4542,0.0487,0.5168,0.0687,0.5122,0.0732,0.4906,0.0754,0.5848,0.0874,0.5168,0.0687,42,features=efficientnet_b0,256,0.25,2,40,10,32,0.001,0.001,0.02,False,attn,off,False,False,False,1280,1280,5
2025-10-26 11:06:54,efficientnet_b0,mamba,0.5012,0.0936,0.4998,0.0924,0.4897,0.0978,0.5627,0.0748,0.5012,0.0936,0.4473,0.0491,0.4475,0.0572,0.4325,0.0612,0.5666,0.0438,0.4473,0.0491,0.5253,0.0776,0.525,0.0775,0.5054,0.0846,0.6068,0.0998,0.5253,0.0776,42,features=efficientnet_b0,256,0.25,2,40,10,32,0.001,0.0005,0.05,False,attn,off,False,False,False,1280,1280,5
2025-10-26 11:09:41,efficientnet_b0,mamba,0.5138,0.0982,0.513,0.0965,0.5005,0.1015,0.5703,0.0726,0.5138,0.0982,0.4553,0.0529,0.4556,0.0597,0.4406,0.0671,0.5753,0.0428,0.4553,0.0529,0.542,0.051,0.5406,0.0471,0.5268,0.0473,0.6207,0.0728,0.542,0.051,42,features=efficientnet_b0,256,0.25,2,40,10,32,0.001,0.001,0.05,False,attn,off,False,False,False,1280,1280,5
2025-10-26 11:12:13,efficientnet_b0,mamba,0.462,0.0424,0.4562,0.0457,0.443,0.0532,0.5267,0.0574,0.462,0.0424,0.4443,0.051,0.437,0.0551,0.4193,0.0734,0.5357,0.0435,0.4443,0.051,0.4807,0.0545,0.4734,0.0549,0.4572,0.0554,0.5506,0.0838,0.4807,0.0545,42,features=efficientnet_b0,256,0.25,2,40,10,32,0.001,0.0005,0.02,False,topk,off,False,False,False,1280,1280,5
2025-10-26 11:14:45,efficientnet_b0,mamba,0.4647,0.0444,0.4588,0.0476,0.446,0.0568,0.5324,0.0533,0.4647,0.0444,0.446,0.0534,0.4394,0.0584,0.4221,0.076,0.5341,0.0515,0.446,0.0534,0.472,0.055,0.4648,0.0563,0.4509,0.0588,0.5507,0.0794,0.472,0.055,42,features=efficientnet_b0,256,0.25,2,40,10,32,0.001,0.001,0.02,False,topk,off,False,False,False,1280,1280,5
2025-10-26 11:18:36,efficientnet_b0,mamba,0.481,0.0678,0.4734,0.0693,0.4552,0.066,0.543,0.0679,0.481,0.0678,0.4663,0.0279,0.457,0.0289,0.44,0.031,0.5261,0.0631,0.4663,0.0279,0.4847,0.0573,0.472,0.0582,0.4559,0.0549,0.5558,0.0826,0.4847,0.0573,42,features=efficientnet_b0,256,0.25,2,40,10,32,0.001,0.0005,0.05,False,topk,off,False,False,False,1280,1280,5
2025-10-26 11:21:17,efficientnet_b0,mamba,0.4657,0.0464,0.4609,0.0532,0.4466,0.0589,0.5325,0.0634,0.4657,0.0464,0.4455,0.0459,0.435,0.0483,0.4163,0.0687,0.5459,0.0345,0.4455,0.0459,0.4792,0.0549,0.4706,0.0583,0.4537,0.0537,0.5455,0.0866,0.4792,0.0549,42,features=efficientnet_b0,256,0.25,2,40,10,32,0.001,0.001,0.05,False,topk,off,False,False,False,1280,1280,5
2025-10-26 11:23:54,efficientnet_b0,mamba,0.4675,0.055,0.4564,0.0543,0.4402,0.0634,0.5362,0.076,0.4675,0.055,0.4755,0.0596,0.4655,0.0713,0.4432,0.0782,0.5263,0.0584,0.4755,0.0596,0.5248,0.0616,0.5159,0.0725,0.4996,0.0704,0.6008,0.0784,0.5248,0.0616,42,features=efficientnet_b0,256,0.25,2,40,10,32,0.001,0.001,0.02,False,attn,off,False,False,True,1280,1280,5
2025-10-26 11:26:48,efficientnet_b0,mamba,0.4752,0.07,0.4738,0.0701,0.4591,0.0747,0.5241,0.0823,0.4752,0.07,0.478,0.0572,0.4736,0.0616,0.4581,0.0496,0.5826,0.0603,0.478,0.0572,0.5253,0.0776,0.5212,0.0752,0.5011,0.0818,0.6098,0.0992,0.5253,0.0776,42,features=efficientnet_b0,256,0.25,2,40,10,32,0.001,0.001,0.05,False,attn,off,False,False,True,1280,1280,5
2025-10-26 11:29:24,efficientnet_b0,mamba,0.443,0.0333,0.4339,0.0407,0.404,0.0475,0.5108,0.0504,0.443,0.0333,0.4158,0.068,0.4062,0.0698,0.3723,0.0831,0.5046,0.1154,0.4158,0.068,0.4673,0.0548,0.4586,0.0596,0.4405,0.0722,0.5366,0.0945,0.4673,0.0548,42,features=efficientnet_b0,256,0.25,2,40,10,32,0.001,0.001,0.02,False,topk,off,False,False,True,1280,1280,5
2025-10-26 11:31:58,efficientnet_b0,mamba,0.4385,0.0321,0.4297,0.0402,0.3991,0.0499,0.52,0.0525,0.4385,0.0321,0.414,0.0628,0.4039,0.0663,0.3697,0.0847,0.5043,0.1318,0.414,0.0628,0.4682,0.0546,0.4586,0.0596,0.4385,0.0675,0.5351,0.098,0.4682,0.0546,42,features=efficientnet_b0,256,0.25,2,40,10,32,0.001,0.001,0.05,False,topk,off,False,False,True,1280,1280,5
2025-10-26 16:26:25,efficientnet_b0,mamba,0.5138,0.0982,0.513,0.0965,0.5005,0.1015,0.5703,0.0726,0.5138,0.0982,0.4553,0.0529,0.4556,0.0597,0.4406,0.0671,0.5753,0.0428,0.4553,0.0529,0.542,0.051,0.5406,0.0471,0.5268,0.0473,0.6207,0.0728,0.542,0.051,42,features=efficientnet_b0,256,0.25,2,40,10,32,0.001,0.001,0.05,False,attn,off,False,False,False,1280,1280,6
2025-10-26 16:29:02,efficientnet_b0,mamba,0.4645,0.0424,0.4598,0.0491,0.4445,0.0527,0.5325,0.0628,0.4645,0.0424,0.4442,0.0496,0.4331,0.053,0.4131,0.0762,0.5423,0.0364,0.4442,0.0496,0.482,0.0567,0.4727,0.0596,0.4565,0.055,0.5468,0.0818,0.482,0.0567,42,features=efficientnet_b0,256,0.25,2,40,10,32,0.001,0.001,0.05,False,topk,off,False,False,False,1280,1280,6
2025-10-26 16:31:27,efficientnet_b0,mamba,0.4663,0.0463,0.4616,0.0532,0.4475,0.0586,0.5348,0.06,0.4663,0.0463,0.4462,0.0454,0.4356,0.0478,0.4171,0.0685,0.5462,0.0343,0.4462,0.0454,0.4825,0.0505,0.4731,0.0541,0.4564,0.0497,0.5452,0.0808,0.4825,0.0505,42,features=efficientnet_b0,256,0.25,2,40,10,32,0.001,0.001,0.05,False,topk,off,False,False,False,1280,1280,6
2025-10-26 16:34:13,efficientnet_b0,mamba,0.5152,0.0848,0.5142,0.0836,0.4998,0.0837,0.5683,0.0672,0.5152,0.0848,0.4523,0.05,0.455,0.0575,0.4357,0.0599,0.5551,0.0536,0.4523,0.05,0.5172,0.0517,0.5138,0.0582,0.4911,0.0562,0.5963,0.0793,0.5172,0.0517,42,features=efficientnet_b0,256,0.25,2,40,10,32,0.001,0.001,0.03,False,attn,off,False,False,False,1280,1280,6
2025-10-26 16:36:54,efficientnet_b0,mamba,0.5012,0.0936,0.4998,0.0924,0.4897,0.0978,0.5627,0.0748,0.5012,0.0936,0.4467,0.0499,0.4469,0.0582,0.4317,0.0626,0.5657,0.0454,0.4467,0.0499,0.5253,0.0776,0.525,0.0775,0.5054,0.0846,0.6068,0.0998,0.5253,0.0776,42,features=efficientnet_b0,256,0.25,2,40,10,32,0.001,0.00075,0.05,False,attn,off,False,False,False,1280,1280,6
