timestamp,val_agg_acc_mean,val_agg_acc_std,val_agg_uar_mean,val_agg_uar_std,val_agg_f1_macro_mean,val_agg_f1_macro_std,val_agg_prec_w_mean,val_agg_prec_w_std,val_agg_recall_w_mean,val_agg_recall_w_std,test_agg_acc_mean,test_agg_acc_std,test_agg_uar_mean,test_agg_uar_std,test_agg_f1_macro_mean,test_agg_f1_macro_std,test_agg_prec_w_mean,test_agg_prec_w_std,test_agg_recall_w_mean,test_agg_recall_w_std,retrain_test_agg_acc_mean,retrain_test_agg_acc_std,retrain_test_agg_uar_mean,retrain_test_agg_uar_std,retrain_test_agg_f1_macro_mean,retrain_test_agg_f1_macro_std,retrain_test_agg_prec_w_mean,retrain_test_agg_prec_w_std,retrain_test_agg_recall_w_mean,retrain_test_agg_recall_w_std,backbone,model,seed,notes,hidden,p_drop,num_layers,mod_drop,freq_mask_ratio,time_mask_ratio,proj_dim,use_gate,audio_dim,fuse_dim,channel_wise_gate,lr,weight_decay,label_smoothing,fuse_mode,variant,pool_type,top_k,margin,proj_dim_effective,ablation_phase
2025-10-18 18:01:05,0.4458,0.0369,0.4391,0.0301,0.4269,0.0277,0.5245,0.0303,0.4458,0.0369,0.4418,0.0721,0.4408,0.0713,0.4265,0.0711,0.5017,0.0816,0.4418,0.0721,0.4002,0.0836,0.3991,0.0747,0.3912,0.0872,0.5115,0.0478,0.4002,0.0836,deit_tiny_patch16_224,gru,42,features=deit_tiny_patch16_224,384,0.1,2,0.0,0.0,0.0,,False,192,256,False,0.001,0.0001,0.02,concat,fused_concat,attn,5,0.0,none,4
2025-10-18 18:02:10,0.4505,0.0524,0.4425,0.0424,0.4203,0.052,0.505,0.0517,0.4505,0.0524,0.4173,0.1124,0.4136,0.1153,0.394,0.1214,0.5056,0.1031,0.4173,0.1124,0.4633,0.0851,0.4586,0.0889,0.4402,0.088,0.5309,0.0626,0.4633,0.0851,deit_tiny_patch16_224,gru,42,features=deit_tiny_patch16_224,384,0.1,2,0.0,0.0,0.0,,False,192,256,False,0.0007,0.0001,0.01,concat,fused_concat,attn,5,0.0,none,4
2025-10-18 18:03:00,0.428,0.0434,0.4261,0.0449,0.4087,0.0473,0.505,0.0764,0.428,0.0434,0.4182,0.105,0.4211,0.1151,0.4068,0.1075,0.4908,0.0872,0.4182,0.105,0.429,0.102,0.4223,0.1073,0.413,0.115,0.4874,0.1119,0.429,0.102,deit_tiny_patch16_224,gru,42,features=deit_tiny_patch16_224,384,0.1,2,0.0,0.0,0.0,,False,192,256,False,0.0004,0.0001,0.02,concat,fused_concat,attn,5,0.0,none,4
2025-10-18 18:03:58,0.4423,0.0607,0.4339,0.0535,0.4138,0.0441,0.4939,0.0592,0.4423,0.0607,0.3918,0.0736,0.3944,0.0797,0.3735,0.074,0.5199,0.0723,0.3918,0.0736,0.4222,0.0873,0.4134,0.083,0.4039,0.0947,0.4928,0.0847,0.4222,0.0873,deit_tiny_patch16_224,gru,42,features=deit_tiny_patch16_224,384,0.1,2,0.0,0.0,0.0,,False,192,256,False,0.001,0.001,0.0,concat,fused_concat,attn,5,0.0,none,4
2025-10-18 18:05:05,0.4668,0.0568,0.462,0.0711,0.4407,0.0683,0.5367,0.0889,0.4668,0.0568,0.4258,0.0745,0.4225,0.0744,0.413,0.0813,0.5317,0.0681,0.4258,0.0745,0.4778,0.0492,0.4714,0.0531,0.4645,0.0608,0.5387,0.0611,0.4778,0.0492,deit_tiny_patch16_224,gru,42,features=deit_tiny_patch16_224,384,0.1,2,0.0,0.0,0.0,,False,192,256,False,0.0007,0.0001,0.0,concat,fused_concat,attn,5,0.0,none,4
2025-10-18 18:06:03,0.4413,0.0409,0.4317,0.0299,0.4186,0.0225,0.5071,0.035,0.4413,0.0409,0.4525,0.0884,0.45,0.0878,0.4374,0.0887,0.5129,0.0979,0.4525,0.0884,0.4075,0.0677,0.4066,0.0621,0.3955,0.0853,0.5031,0.0684,0.4075,0.0677,deit_tiny_patch16_224,gru,42,features=deit_tiny_patch16_224,384,0.1,2,0.0,0.0,0.0,,False,192,256,False,0.001,0.0001,0.0,concat,fused_concat,attn,5,0.0,none,4
2025-10-18 18:07:09,0.4498,0.0518,0.4383,0.0443,0.4203,0.051,0.5262,0.0582,0.4498,0.0518,0.3962,0.0838,0.392,0.0884,0.3713,0.0824,0.4737,0.097,0.3962,0.0838,0.4582,0.0999,0.4495,0.1034,0.4354,0.1055,0.5159,0.0858,0.4582,0.0999,deit_tiny_patch16_224,gru,42,features=deit_tiny_patch16_224,384,0.1,2,0.0,0.0,0.0,,False,192,256,False,0.0007,0.0001,0.02,concat,fused_concat,attn,5,0.0,none,4
2025-10-18 18:07:48,0.4525,0.0805,0.4544,0.0809,0.4415,0.0795,0.5533,0.0855,0.4525,0.0805,0.4323,0.1022,0.4281,0.1096,0.4094,0.1074,0.4964,0.0769,0.4323,0.1022,0.4402,0.0809,0.4355,0.0827,0.4247,0.0841,0.5165,0.0862,0.4402,0.0809,deit_tiny_patch16_224,gru,42,features=deit_tiny_patch16_224,128,0.1,1,0.1,0.0,0.0,,False,192,256,False,0.0007,0.0001,0.0,concat,fused_concat,attn,5,0.0,none,4
2025-10-18 18:08:27,0.4525,0.0805,0.4544,0.0809,0.4415,0.0795,0.5533,0.0855,0.4525,0.0805,0.4323,0.1022,0.4281,0.1096,0.4094,0.1074,0.4964,0.0769,0.4323,0.1022,0.4402,0.0809,0.4355,0.0827,0.4247,0.0841,0.5165,0.0862,0.4402,0.0809,deit_tiny_patch16_224,gru,42,features=deit_tiny_patch16_224,128,0.1,1,0.1,0.0,0.03,,False,192,256,False,0.0007,0.0001,0.0,concat,fused_concat,attn,5,0.0,none,4
2025-10-18 18:09:06,0.4525,0.0805,0.4544,0.0809,0.4415,0.0795,0.5533,0.0855,0.4525,0.0805,0.4323,0.1022,0.4281,0.1096,0.4094,0.1074,0.4964,0.0769,0.4323,0.1022,0.4402,0.0809,0.4355,0.0827,0.4247,0.0841,0.5165,0.0862,0.4402,0.0809,deit_tiny_patch16_224,gru,42,features=deit_tiny_patch16_224,128,0.1,1,0.1,0.03,0.0,,False,192,256,False,0.0007,0.0001,0.0,concat,fused_concat,attn,5,0.0,none,4
