timestamp,backbone,model,val_agg_acc_mean,val_agg_acc_std,val_agg_uar_mean,val_agg_uar_std,val_agg_f1_macro_mean,val_agg_f1_macro_std,val_agg_prec_w_mean,val_agg_prec_w_std,val_agg_recall_w_mean,val_agg_recall_w_std,test_agg_acc_mean,test_agg_acc_std,test_agg_uar_mean,test_agg_uar_std,test_agg_f1_macro_mean,test_agg_f1_macro_std,test_agg_prec_w_mean,test_agg_prec_w_std,test_agg_recall_w_mean,test_agg_recall_w_std,retrain_test_agg_acc_mean,retrain_test_agg_acc_std,retrain_test_agg_uar_mean,retrain_test_agg_uar_std,retrain_test_agg_f1_macro_mean,retrain_test_agg_f1_macro_std,retrain_test_agg_prec_w_mean,retrain_test_agg_prec_w_std,retrain_test_agg_recall_w_mean,retrain_test_agg_recall_w_std,seed,notes,d_model,dropout,layers,epochs,patience,batch_size,lr,weight_decay,label_smoothing,no_class_weights,pool,tin,tin_affine,use_specaug,use_moddrop,audio_dim,video_dim,ablation_phase
2025-10-26 03:20:50,efficientnet_b1,mamba,0.4253,0.0604,0.4306,0.0607,0.3929,0.0707,0.4719,0.1032,0.4253,0.0604,0.417,0.0283,0.4172,0.0348,0.3903,0.0339,0.4668,0.0694,0.417,0.0283,0.467,0.0488,0.4672,0.0538,0.4521,0.0488,0.5512,0.0767,0.467,0.0488,42,features=efficientnet_b1,128,0.25,2,40,10,32,0.001,0.0005,0.05,False,attn,off,False,False,False,1280,1280,4
2025-10-26 03:23:22,efficientnet_b1,mamba,0.4367,0.0541,0.4316,0.0515,0.4097,0.0495,0.5088,0.062,0.4367,0.0541,0.4207,0.0528,0.4222,0.0465,0.3927,0.0675,0.5058,0.0767,0.4207,0.0528,0.4958,0.061,0.4886,0.071,0.4697,0.0738,0.5593,0.1001,0.4958,0.061,42,features=efficientnet_b1,256,0.2,3,40,10,32,0.001,0.0005,0.0,False,attn,off,False,False,True,1280,1280,4
2025-10-26 03:25:49,efficientnet_b1,mamba,0.4422,0.0385,0.4345,0.0392,0.409,0.0348,0.4943,0.0513,0.4422,0.0385,0.4198,0.054,0.4194,0.0438,0.3883,0.0654,0.4944,0.0847,0.4198,0.054,0.477,0.07,0.4684,0.0829,0.4465,0.0865,0.5776,0.0896,0.477,0.07,42,features=efficientnet_b1,256,0.15,3,40,10,32,0.001,0.0005,0.02,False,attn,off,False,False,True,1280,1280,4
2025-10-26 03:28:16,efficientnet_b1,mamba,0.4418,0.0444,0.4355,0.0412,0.4107,0.0364,0.5089,0.0287,0.4418,0.0444,0.426,0.0586,0.4267,0.0493,0.3938,0.0675,0.5081,0.0896,0.426,0.0586,0.481,0.0765,0.4723,0.0881,0.4507,0.0964,0.557,0.1108,0.481,0.0765,42,features=efficientnet_b1,256,0.15,3,40,10,32,0.001,0.0005,0.05,False,attn,off,False,False,True,1280,1280,4
2025-10-26 03:30:18,efficientnet_b1,mamba,0.4253,0.0604,0.4306,0.0607,0.3929,0.0707,0.4719,0.1032,0.4253,0.0604,0.417,0.0283,0.4172,0.0348,0.3903,0.0339,0.4669,0.0693,0.417,0.0283,0.467,0.0488,0.4672,0.0538,0.4521,0.0488,0.5514,0.077,0.467,0.0488,42,features=efficientnet_b1,128,0.25,2,40,10,32,0.001,0.001,0.05,False,attn,off,False,False,False,1280,1280,4
2025-10-26 03:32:45,efficientnet_b1,mamba,0.4418,0.0444,0.4355,0.0412,0.4107,0.0364,0.5089,0.0287,0.4418,0.0444,0.426,0.0586,0.4267,0.0493,0.3938,0.0675,0.5081,0.0896,0.426,0.0586,0.481,0.0765,0.4723,0.0881,0.4507,0.0964,0.557,0.1108,0.481,0.0765,42,features=efficientnet_b1,256,0.15,3,40,10,32,0.001,0.001,0.05,False,attn,off,False,False,True,1280,1280,4
2025-10-26 03:35:18,efficientnet_b1,mamba,0.4355,0.0578,0.4402,0.0562,0.4131,0.0507,0.4935,0.0847,0.4355,0.0578,0.4083,0.0533,0.4134,0.0482,0.3778,0.0534,0.4923,0.0765,0.4083,0.0533,0.453,0.0532,0.4502,0.0562,0.4341,0.0646,0.548,0.0543,0.453,0.0532,42,features=efficientnet_b1,192,0.25,3,40,10,32,0.001,0.0005,0.0,False,attn,off,False,False,False,1280,1280,4
2025-10-26 03:37:51,efficientnet_b1,mamba,0.4367,0.0541,0.4316,0.0515,0.4097,0.0495,0.5088,0.062,0.4367,0.0541,0.4215,0.0527,0.423,0.0463,0.3933,0.0673,0.5063,0.077,0.4215,0.0527,0.4958,0.061,0.4886,0.071,0.4697,0.0738,0.5593,0.1001,0.4958,0.061,42,features=efficientnet_b1,256,0.2,3,40,10,32,0.001,0.001,0.0,False,attn,off,False,False,True,1280,1280,4
2025-10-26 03:40:32,efficientnet_b1,mamba,0.4598,0.0686,0.4505,0.0789,0.4314,0.077,0.4994,0.0702,0.4598,0.0686,0.4332,0.0714,0.4275,0.0636,0.4028,0.0838,0.5192,0.0533,0.4332,0.0714,0.5092,0.0597,0.5008,0.0671,0.4869,0.0687,0.5926,0.0711,0.5092,0.0597,42,features=efficientnet_b1,256,0.15,3,40,10,32,0.0007,0.0005,0.05,False,attn,off,False,False,True,1280,1280,4
2025-10-26 03:43:14,efficientnet_b1,mamba,0.4598,0.0686,0.4505,0.0789,0.4314,0.077,0.4994,0.0702,0.4598,0.0686,0.434,0.0716,0.4283,0.0637,0.4034,0.0837,0.5196,0.0535,0.434,0.0716,0.5098,0.0602,0.5014,0.0673,0.4875,0.0689,0.593,0.0708,0.5098,0.0602,42,features=efficientnet_b1,256,0.15,3,40,10,32,0.0007,0.001,0.05,False,attn,off,False,False,True,1280,1280,4
