timestamp,backbone,model,seed,num_params,model_size_mb,val_acc,val_uar,val_f1_macro,val_precision_macro,val_recall_macro,val_f1_weighted,val_precision_weighted,val_recall_weighted,test_acc,test_uar,test_f1_macro,test_precision_macro,test_recall_macro,test_f1_weighted,test_precision_weighted,test_recall_weighted,retrain_test_acc,retrain_test_uar,retrain_test_f1_macro,retrain_test_precision_macro,retrain_test_recall_macro,retrain_test_f1_weighted,retrain_test_precision_weighted,retrain_test_recall_weighted,notes,d_model,dropout,layers,epochs,patience,batch_size,lr,weight_decay,label_smoothing,no_class_weights,pool,tin,tin_affine,use_specaug,use_moddrop,audio_dim,video_dim,cv_foldID,train_actors,val_actors,test_actors,ablation_phase
25/10/2025 1:11,efficientnet_b1,mamba,42,610185,2.3626,0.6125,0.5938,0.5875,0.6107,0.5938,0.6058,0.6306,0.6125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,features=efficientnet_b1,128,0.15,2,40,10,32,0.001,0.0005,0.02,FALSE,attn,off,FALSE,FALSE,FALSE,1280,1280,0,9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24,5-6-7-8,1-2-3-4,0
25/10/2025 1:11,efficientnet_b1,mamba,42,610185,2.3626,0.6208,0.6172,0.5962,0.6269,0.6172,0.6067,0.6447,0.6208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,features=efficientnet_b1,128,0.25,2,40,10,32,0.001,0.0005,0.02,FALSE,attn,off,FALSE,FALSE,FALSE,1280,1280,0,9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24,5-6-7-8,1-2-3-4,0
25/10/2025 1:12,efficientnet_b1,mamba,42,726921,2.8119,0.5917,0.5781,0.5602,0.6518,0.5781,0.5753,0.6752,0.5917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,features=efficientnet_b1,128,0.15,3,40,10,32,0.001,0.0005,0.02,FALSE,attn,off,FALSE,FALSE,FALSE,1280,1280,0,9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24,5-6-7-8,1-2-3-4,0
25/10/2025 1:12,efficientnet_b1,mamba,42,726921,2.8119,0.5792,0.5625,0.5679,0.6535,0.5625,0.5768,0.6495,0.5792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,features=efficientnet_b1,128,0.25,3,40,10,32,0.001,0.0005,0.02,FALSE,attn,off,FALSE,FALSE,FALSE,1280,1280,0,9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24,5-6-7-8,1-2-3-4,0
25/10/2025 1:13,efficientnet_b1,mamba,42,1065801,4.1006,0.5917,0.5742,0.5671,0.6003,0.5742,0.5834,0.6181,0.5917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,features=efficientnet_b1,192,0.15,2,40,10,32,0.001,0.0005,0.02,FALSE,attn,off,FALSE,FALSE,FALSE,1280,1280,0,9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24,5-6-7-8,1-2-3-4,0
25/10/2025 1:13,efficientnet_b1,mamba,42,1065801,4.1006,0.5042,0.4961,0.4876,0.596,0.4961,0.4991,0.6176,0.5042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,features=efficientnet_b1,192,0.25,2,40,10,32,0.001,0.0005,0.02,FALSE,attn,off,FALSE,FALSE,FALSE,1280,1280,0,9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24,5-6-7-8,1-2-3-4,0
25/10/2025 1:14,efficientnet_b1,mamba,42,1317705,5.0657,0.5917,0.5703,0.5804,0.6354,0.5703,0.6013,0.6587,0.5917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,features=efficientnet_b1,192,0.15,3,40,10,32,0.001,0.0005,0.02,FALSE,attn,off,FALSE,FALSE,FALSE,1280,1280,0,9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24,5-6-7-8,1-2-3-4,0
25/10/2025 1:14,efficientnet_b1,mamba,42,1317705,5.0657,0.6333,0.6172,0.6117,0.6348,0.6172,0.6302,0.6571,0.6333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,features=efficientnet_b1,192,0.25,3,40,10,32,0.001,0.0005,0.02,FALSE,attn,off,FALSE,FALSE,FALSE,1280,1280,0,9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24,5-6-7-8,1-2-3-4,0
25/10/2025 1:15,efficientnet_b1,mamba,42,1632009,6.2605,0.5667,0.5508,0.5377,0.5971,0.5508,0.5513,0.6131,0.5667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,features=efficientnet_b1,256,0.15,2,40,10,32,0.001,0.0005,0.02,FALSE,attn,off,FALSE,FALSE,FALSE,1280,1280,0,9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24,5-6-7-8,1-2-3-4,0
25/10/2025 1:15,efficientnet_b1,mamba,42,1632009,6.2605,0.5708,0.5586,0.5409,0.5956,0.5586,0.5541,0.6142,0.5708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,features=efficientnet_b1,256,0.25,2,40,10,32,0.001,0.0005,0.02,FALSE,attn,off,FALSE,FALSE,FALSE,1280,1280,0,9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24,5-6-7-8,1-2-3-4,0
