timestamp,val_agg_acc_mean,val_agg_acc_std,val_agg_uar_mean,val_agg_uar_std,val_agg_f1_macro_mean,val_agg_f1_macro_std,val_agg_prec_w_mean,val_agg_prec_w_std,val_agg_recall_w_mean,val_agg_recall_w_std,test_agg_acc_mean,test_agg_acc_std,test_agg_uar_mean,test_agg_uar_std,test_agg_f1_macro_mean,test_agg_f1_macro_std,test_agg_prec_w_mean,test_agg_prec_w_std,test_agg_recall_w_mean,test_agg_recall_w_std,retrain_test_agg_acc_mean,retrain_test_agg_acc_std,retrain_test_agg_uar_mean,retrain_test_agg_uar_std,retrain_test_agg_f1_macro_mean,retrain_test_agg_f1_macro_std,retrain_test_agg_prec_w_mean,retrain_test_agg_prec_w_std,retrain_test_agg_recall_w_mean,retrain_test_agg_recall_w_std,backbone,model,seed,notes,hidden,p_drop,num_layers,mod_drop,freq_mask_ratio,time_mask_ratio,proj_dim,use_gate,audio_dim,fuse_dim,channel_wise_gate,lr,weight_decay,label_smoothing,fuse_mode,variant,pool_type,top_k,margin,proj_dim_effective,ablation_phase
2025-10-20 22:21:44,0.5565,0.0779,0.5588,0.0743,0.5367,0.0749,0.6135,0.0454,0.5565,0.0779,0.5308,0.0929,0.5269,0.0877,0.5068,0.0997,0.581,0.1045,0.5308,0.0929,0.5532,0.0411,0.5542,0.0475,0.5375,0.0474,0.6038,0.0622,0.5532,0.0411,efficientnet_b1,gru,42,features=efficientnet_b1,384,0.2,1,0.05,0.0,0.0,,True,1280,192,False,0.0007,0.001,0.015,concat,fused_concat,attn,5,0.0,none,4
2025-10-20 22:26:01,0.5565,0.0779,0.5588,0.0743,0.5367,0.0749,0.6135,0.0454,0.5565,0.0779,0.5308,0.0929,0.5269,0.0877,0.5068,0.0997,0.581,0.1045,0.5308,0.0929,0.5532,0.0411,0.5542,0.0475,0.5375,0.0474,0.6038,0.0622,0.5532,0.0411,efficientnet_b1,gru,42,features=efficientnet_b1,384,0.2,1,0.05,0.0,0.03,,True,1280,192,False,0.0007,0.001,0.015,concat,fused_concat,attn,5,0.0,none,4
2025-10-20 22:30:18,0.5565,0.0779,0.5588,0.0743,0.5367,0.0749,0.6135,0.0454,0.5565,0.0779,0.5308,0.0929,0.5269,0.0877,0.5068,0.0997,0.581,0.1045,0.5308,0.0929,0.5532,0.0411,0.5542,0.0475,0.5375,0.0474,0.6038,0.0622,0.5532,0.0411,efficientnet_b1,gru,42,features=efficientnet_b1,384,0.2,1,0.05,0.03,0.0,,True,1280,192,False,0.0007,0.001,0.015,concat,fused_concat,attn,5,0.0,none,4
2025-10-20 22:32:53,0.5327,0.0301,0.5281,0.0364,0.5176,0.0322,0.5716,0.0295,0.5327,0.0301,0.522,0.0924,0.5164,0.0884,0.4931,0.0971,0.5851,0.0843,0.522,0.0924,0.5542,0.0714,0.5541,0.0732,0.5429,0.0695,0.616,0.0609,0.5542,0.0714,efficientnet_b1,gru,42,features=efficientnet_b1,256,0.1,1,0.0,0.0,0.0,,True,1280,192,False,0.0007,0.001,0.015,concat,fused_concat,attn,5,0.0,none,4
2025-10-20 22:35:28,0.5327,0.0301,0.5281,0.0364,0.5176,0.0322,0.5716,0.0295,0.5327,0.0301,0.522,0.0924,0.5164,0.0884,0.4931,0.0971,0.5851,0.0843,0.522,0.0924,0.5542,0.0714,0.5541,0.0732,0.5429,0.0695,0.616,0.0609,0.5542,0.0714,efficientnet_b1,gru,42,features=efficientnet_b1,256,0.1,1,0.0,0.0,0.03,,True,1280,192,False,0.0007,0.001,0.015,concat,fused_concat,attn,5,0.0,none,4
2025-10-20 22:38:02,0.5327,0.0301,0.5281,0.0364,0.5176,0.0322,0.5716,0.0295,0.5327,0.0301,0.522,0.0924,0.5164,0.0884,0.4931,0.0971,0.5851,0.0843,0.522,0.0924,0.5542,0.0714,0.5541,0.0732,0.5429,0.0695,0.616,0.0609,0.5542,0.0714,efficientnet_b1,gru,42,features=efficientnet_b1,256,0.1,1,0.0,0.03,0.0,,True,1280,192,False,0.0007,0.001,0.015,concat,fused_concat,attn,5,0.0,none,4
2025-10-20 22:40:35,0.5327,0.0301,0.5281,0.0364,0.5176,0.0322,0.5716,0.0295,0.5327,0.0301,0.522,0.0924,0.5164,0.0884,0.4931,0.0971,0.5851,0.0843,0.522,0.0924,0.5542,0.0714,0.5541,0.0732,0.5429,0.0695,0.616,0.0609,0.5542,0.0714,efficientnet_b1,gru,42,features=efficientnet_b1,256,0.1,1,0.0,0.0,0.05,,True,1280,192,False,0.0007,0.001,0.015,concat,fused_concat,attn,5,0.0,none,4
2025-10-20 22:43:08,0.5327,0.0301,0.5281,0.0364,0.5176,0.0322,0.5716,0.0295,0.5327,0.0301,0.522,0.0924,0.5164,0.0884,0.4931,0.0971,0.5851,0.0843,0.522,0.0924,0.5542,0.0714,0.5541,0.0732,0.5429,0.0695,0.616,0.0609,0.5542,0.0714,efficientnet_b1,gru,42,features=efficientnet_b1,256,0.1,1,0.0,0.05,0.0,,True,1280,192,False,0.0007,0.001,0.015,concat,fused_concat,attn,5,0.0,none,4
2025-10-20 22:45:42,0.5327,0.0301,0.5281,0.0364,0.5176,0.0322,0.5716,0.0295,0.5327,0.0301,0.522,0.0924,0.5164,0.0884,0.4931,0.0971,0.5851,0.0843,0.522,0.0924,0.5542,0.0714,0.5541,0.0732,0.5429,0.0695,0.616,0.0609,0.5542,0.0714,efficientnet_b1,gru,42,features=efficientnet_b1,256,0.1,1,0.0,0.03,0.03,,True,1280,192,False,0.0007,0.001,0.015,concat,fused_concat,attn,5,0.0,none,4
2025-10-20 22:48:38,0.553,0.0487,0.547,0.0549,0.5289,0.0503,0.5936,0.0483,0.553,0.0487,0.5507,0.0301,0.5473,0.03,0.5343,0.0334,0.6009,0.0456,0.5507,0.0301,0.545,0.062,0.5397,0.0574,0.5189,0.0569,0.5723,0.0482,0.545,0.062,efficientnet_b1,gru,42,features=efficientnet_b1,384,0.1,1,0.05,0.0,0.0,,True,1280,192,False,0.001,0.001,0.02,concat,fused_concat,attn,5,0.0,none,4
