timestamp,backbone,model,seed,num_params,model_size_mb,val_acc,val_uar,val_f1_macro,val_precision_macro,val_recall_macro,val_f1_weighted,val_precision_weighted,val_recall_weighted,test_acc,test_uar,test_f1_macro,test_precision_macro,test_recall_macro,test_f1_weighted,test_precision_weighted,test_recall_weighted,retrain_test_acc,retrain_test_uar,retrain_test_f1_macro,retrain_test_precision_macro,retrain_test_recall_macro,retrain_test_f1_weighted,retrain_test_precision_weighted,retrain_test_recall_weighted,notes,d_model,dropout,layers,epochs,patience,batch_size,lr,weight_decay,label_smoothing,no_class_weights,pool,tin,tin_affine,use_specaug,use_moddrop,audio_dim,video_dim,cv_foldID,train_actors,val_actors,test_actors,ablation_phase
25/10/2025 20:30,mobilenetv3_large_100,mamba,42,1317705,5.0656,0.6792,0.6602,0.6659,0.6964,0.6602,0.6837,0.7142,0.6792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,features=mobilenetv3_large_100,192,0.15,3,40,10,32,0.001,0.0005,0.02,FALSE,attn,off,FALSE,FALSE,FALSE,1280,1280,0,9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24,5-6-7-8,1-2-3-4,1
25/10/2025 20:31,mobilenetv3_large_100,mamba,42,1280457,4.9223,0.6708,0.6523,0.6452,0.653,0.6523,0.664,0.673,0.6708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,features=mobilenetv3_large_100,192,0.15,3,40,10,32,0.001,0.0005,0.02,FALSE,mean,off,FALSE,FALSE,FALSE,1280,1280,0,9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24,5-6-7-8,1-2-3-4,1
25/10/2025 20:31,mobilenetv3_large_100,mamba,42,1317705,5.0656,0.625,0.6172,0.6193,0.6442,0.6172,0.631,0.6605,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,features=mobilenetv3_large_100,192,0.15,3,40,10,32,0.001,0.0005,0.02,FALSE,topk,off,FALSE,FALSE,FALSE,1280,1280,0,9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24,5-6-7-8,1-2-3-4,1
25/10/2025 20:32,mobilenetv3_large_100,mamba,42,726921,2.8119,0.6917,0.6758,0.6811,0.705,0.6758,0.6906,0.7053,0.6917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,features=mobilenetv3_large_100,128,0.25,3,40,10,32,0.001,0.0005,0.02,FALSE,attn,off,FALSE,FALSE,FALSE,1280,1280,0,9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24,5-6-7-8,1-2-3-4,1
25/10/2025 20:33,mobilenetv3_large_100,mamba,42,710281,2.7473,0.675,0.668,0.667,0.6852,0.668,0.6781,0.7008,0.675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,features=mobilenetv3_large_100,128,0.25,3,40,10,32,0.001,0.0005,0.02,FALSE,mean,off,FALSE,FALSE,FALSE,1280,1280,0,9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24,5-6-7-8,1-2-3-4,1
25/10/2025 20:33,mobilenetv3_large_100,mamba,42,726921,2.812,0.6458,0.6094,0.5996,0.6171,0.6094,0.634,0.6499,0.6458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,features=mobilenetv3_large_100,128,0.25,3,40,10,32,0.001,0.0005,0.02,FALSE,topk,off,FALSE,FALSE,FALSE,1280,1280,0,9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24,5-6-7-8,1-2-3-4,1
25/10/2025 20:34,mobilenetv3_large_100,mamba,42,2070281,7.9365,0.675,0.6562,0.661,0.7126,0.6562,0.673,0.7157,0.675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,features=mobilenetv3_large_100,256,0.15,3,40,10,32,0.001,0.0005,0.02,FALSE,attn,off,FALSE,FALSE,FALSE,1280,1280,0,9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24,5-6-7-8,1-2-3-4,1
25/10/2025 20:34,mobilenetv3_large_100,mamba,42,2004233,7.6834,0.6625,0.6562,0.6524,0.7094,0.6562,0.6634,0.7282,0.6625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,features=mobilenetv3_large_100,256,0.15,3,40,10,32,0.001,0.0005,0.02,FALSE,mean,off,FALSE,FALSE,FALSE,1280,1280,0,9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24,5-6-7-8,1-2-3-4,1
25/10/2025 20:35,mobilenetv3_large_100,mamba,42,2070281,7.9365,0.6667,0.6641,0.658,0.6733,0.6641,0.6667,0.6879,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,features=mobilenetv3_large_100,256,0.15,3,40,10,32,0.001,0.0005,0.02,FALSE,topk,off,FALSE,FALSE,FALSE,1280,1280,0,9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24,5-6-7-8,1-2-3-4,1
25/10/2025 20:35,mobilenetv3_large_100,mamba,42,1632009,6.2605,0.6792,0.6523,0.6431,0.6552,0.6523,0.6676,0.6783,0.6792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,features=mobilenetv3_large_100,256,0.25,2,40,10,32,0.001,0.0005,0.02,FALSE,attn,off,FALSE,FALSE,FALSE,1280,1280,0,9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24,5-6-7-8,1-2-3-4,1
