timestamp,val_agg_acc_mean,val_agg_acc_std,val_agg_uar_mean,val_agg_uar_std,val_agg_f1_macro_mean,val_agg_f1_macro_std,val_agg_prec_w_mean,val_agg_prec_w_std,val_agg_recall_w_mean,val_agg_recall_w_std,test_agg_acc_mean,test_agg_acc_std,test_agg_uar_mean,test_agg_uar_std,test_agg_f1_macro_mean,test_agg_f1_macro_std,test_agg_prec_w_mean,test_agg_prec_w_std,test_agg_recall_w_mean,test_agg_recall_w_std,retrain_test_agg_acc_mean,retrain_test_agg_acc_std,retrain_test_agg_uar_mean,retrain_test_agg_uar_std,retrain_test_agg_f1_macro_mean,retrain_test_agg_f1_macro_std,retrain_test_agg_prec_w_mean,retrain_test_agg_prec_w_std,retrain_test_agg_recall_w_mean,retrain_test_agg_recall_w_std,backbone,model,seed,notes,hidden,p_drop,num_layers,mod_drop,freq_mask_ratio,time_mask_ratio,proj_dim,use_gate,audio_dim,fuse_dim,channel_wise_gate,lr,weight_decay,label_smoothing,fuse_mode,variant,pool_type,top_k,margin,proj_dim_effective,ablation_phase
22/10/2025 15:19,0.4835,0.0851,0.4845,0.0968,0.4643,0.0968,0.5216,0.0936,0.4835,0.0851,0.4435,0.0793,0.4414,0.0796,0.4287,0.0829,0.5154,0.1027,0.4435,0.0793,0.5095,0.1056,0.5064,0.113,0.4993,0.0994,0.5854,0.0948,0.5095,0.1056,mobilenetv3_small_100,gru,42,features=mobilenetv3_small_100,384,0.2,2,0.05,0,0,,TRUE,1024,192,FALSE,0.0007,0.001,0.02,concat,fused_concat,attn,5,0,none,4
22/10/2025 15:23,0.5117,0.0835,0.5059,0.099,0.4864,0.0974,0.5581,0.0868,0.5117,0.0835,0.4682,0.0349,0.4683,0.0403,0.454,0.0505,0.5436,0.0997,0.4682,0.0349,0.4883,0.0478,0.488,0.051,0.4728,0.0475,0.5694,0.0924,0.4883,0.0478,mobilenetv3_small_100,gru,42,features=mobilenetv3_small_100,384,0.1,2,0.1,0,0,,TRUE,1024,192,FALSE,0.0007,0.001,0.015,concat,fused_concat,attn,5,0,none,4
22/10/2025 15:26,0.5117,0.0835,0.5059,0.099,0.4864,0.0974,0.5581,0.0868,0.5117,0.0835,0.4682,0.0349,0.4683,0.0403,0.454,0.0505,0.5436,0.0997,0.4682,0.0349,0.4883,0.0478,0.488,0.051,0.4728,0.0475,0.5694,0.0924,0.4883,0.0478,mobilenetv3_small_100,gru,42,features=mobilenetv3_small_100,384,0.1,2,0.1,0,0.03,,TRUE,1024,192,FALSE,0.0007,0.001,0.015,concat,fused_concat,attn,5,0,none,4
22/10/2025 15:29,0.5117,0.0835,0.5059,0.099,0.4864,0.0974,0.5581,0.0868,0.5117,0.0835,0.4682,0.0349,0.4683,0.0403,0.454,0.0505,0.5436,0.0997,0.4682,0.0349,0.4883,0.0478,0.488,0.051,0.4728,0.0475,0.5694,0.0924,0.4883,0.0478,mobilenetv3_small_100,gru,42,features=mobilenetv3_small_100,384,0.1,2,0.1,0.03,0,,TRUE,1024,192,FALSE,0.0007,0.001,0.015,concat,fused_concat,attn,5,0,none,4
22/10/2025 15:43,0.4928,0.0887,0.493,0.098,0.4709,0.095,0.5534,0.0698,0.4928,0.0887,0.475,0.0749,0.4789,0.0774,0.4629,0.089,0.5448,0.1001,0.475,0.0749,0.4787,0.0866,0.4763,0.0981,0.4629,0.0967,0.5563,0.0884,0.4787,0.0866,mobilenetv3_small_100,gru,42,features=mobilenetv3_small_100,384,0.1,2,0.1,0,0,,TRUE,1024,192,FALSE,0.0007,0.001,0.01,concat,fused_concat,attn,5,0,none,4
22/10/2025 15:32,0.4993,0.0816,0.4952,0.0883,0.4804,0.0916,0.5712,0.0735,0.4993,0.0816,0.4428,0.1094,0.442,0.1122,0.4326,0.1157,0.5296,0.0847,0.4428,0.1094,0.4697,0.0613,0.4716,0.0704,0.451,0.0702,0.5531,0.0876,0.4697,0.0613,mobilenetv3_small_100,gru,42,features=mobilenetv3_small_100,384,0.1,2,0.05,0,0,,FALSE,1024,256,FALSE,0.0007,0.001,0.015,concat,fused_concat,attn,5,0,none,4
22/10/2025 15:35,0.4993,0.0816,0.4952,0.0883,0.4804,0.0916,0.5712,0.0735,0.4993,0.0816,0.4428,0.1094,0.442,0.1122,0.4326,0.1157,0.5296,0.0847,0.4428,0.1094,0.4697,0.0613,0.4716,0.0704,0.451,0.0702,0.5531,0.0876,0.4697,0.0613,mobilenetv3_small_100,gru,42,features=mobilenetv3_small_100,384,0.1,2,0.05,0,0.03,,FALSE,1024,256,FALSE,0.0007,0.001,0.015,concat,fused_concat,attn,5,0,none,4
22/10/2025 15:38,0.4993,0.0816,0.4952,0.0883,0.4804,0.0916,0.5712,0.0735,0.4993,0.0816,0.4428,0.1094,0.442,0.1122,0.4326,0.1157,0.5296,0.0847,0.4428,0.1094,0.4697,0.0613,0.4716,0.0704,0.451,0.0702,0.5531,0.0876,0.4697,0.0613,mobilenetv3_small_100,gru,42,features=mobilenetv3_small_100,384,0.1,2,0.05,0.03,0,,FALSE,1024,256,FALSE,0.0007,0.001,0.015,concat,fused_concat,attn,5,0,none,4
22/10/2025 15:40,0.494,0.0732,0.4891,0.0822,0.4645,0.0834,0.5277,0.0942,0.494,0.0732,0.4622,0.0891,0.4623,0.0954,0.449,0.0974,0.5149,0.0993,0.4622,0.0891,0.4688,0.0768,0.462,0.0936,0.4515,0.0919,0.548,0.0891,0.4688,0.0768,mobilenetv3_small_100,gru,42,features=mobilenetv3_small_100,384,0.1,2,0.1,0,0,,TRUE,1024,192,FALSE,0.0007,0.0001,0,concat,fused_concat,attn,5,0,none,4
22/10/2025 15:45,0.494,0.0732,0.4891,0.0822,0.4645,0.0834,0.5277,0.0942,0.494,0.0732,0.4622,0.0891,0.4623,0.0954,0.449,0.0974,0.5149,0.0993,0.4622,0.0891,0.4688,0.0768,0.462,0.0936,0.4515,0.0919,0.548,0.0891,0.4688,0.0768,mobilenetv3_small_100,gru,42,features=mobilenetv3_small_100,384,0.1,2,0.1,0,0.03,,TRUE,1024,192,FALSE,0.0007,0.0001,0,concat,fused_concat,attn,5,0,none,4
