timestamp,val_agg_acc_mean,val_agg_acc_std,val_agg_uar_mean,val_agg_uar_std,val_agg_f1_macro_mean,val_agg_f1_macro_std,val_agg_prec_w_mean,val_agg_prec_w_std,val_agg_recall_w_mean,val_agg_recall_w_std,test_agg_acc_mean,test_agg_acc_std,test_agg_uar_mean,test_agg_uar_std,test_agg_f1_macro_mean,test_agg_f1_macro_std,test_agg_prec_w_mean,test_agg_prec_w_std,test_agg_recall_w_mean,test_agg_recall_w_std,retrain_test_agg_acc_mean,retrain_test_agg_acc_std,retrain_test_agg_uar_mean,retrain_test_agg_uar_std,retrain_test_agg_f1_macro_mean,retrain_test_agg_f1_macro_std,retrain_test_agg_prec_w_mean,retrain_test_agg_prec_w_std,retrain_test_agg_recall_w_mean,retrain_test_agg_recall_w_std,backbone,model,seed,notes,hidden,p_drop,num_layers,mod_drop,freq_mask_ratio,time_mask_ratio,proj_dim,use_gate,audio_dim,fuse_dim,channel_wise_gate,lr,weight_decay,label_smoothing,fuse_mode,variant,pool_type,top_k,margin,proj_dim_effective,ablation_phase
2025-10-17 19:40:33,0.5987,0.0745,0.6013,0.0738,0.5886,0.0714,0.6648,0.052,0.5987,0.0745,0.5653,0.0783,0.5661,0.0889,0.5468,0.0843,0.6166,0.0871,0.5653,0.0783,0.588,0.0818,0.5875,0.089,0.5786,0.0916,0.6363,0.0609,0.588,0.0818,tf_efficientnetv2_s.in21k_ft_in1k,gru,42,features=tf_efficientnetv2_s.in21k_ft_in1k,256,0.1,1,0.1,0.0,0.0,,False,1280,256,False,0.0007,0.001,0.0,concat,fused_concat,attn,5,0.0,none,4
2025-10-17 19:45:11,0.5987,0.0745,0.6013,0.0738,0.5886,0.0714,0.6648,0.052,0.5987,0.0745,0.5653,0.0783,0.5661,0.0889,0.5468,0.0843,0.6166,0.0871,0.5653,0.0783,0.588,0.0818,0.5875,0.089,0.5786,0.0916,0.6363,0.0609,0.588,0.0818,tf_efficientnetv2_s.in21k_ft_in1k,gru,42,features=tf_efficientnetv2_s.in21k_ft_in1k,256,0.1,1,0.1,0.0,0.03,,False,1280,256,False,0.0007,0.001,0.0,concat,fused_concat,attn,5,0.0,none,4
2025-10-17 19:49:45,0.5987,0.0745,0.6013,0.0738,0.5886,0.0714,0.6648,0.052,0.5987,0.0745,0.5653,0.0783,0.5661,0.0889,0.5468,0.0843,0.6166,0.0871,0.5653,0.0783,0.588,0.0818,0.5875,0.089,0.5786,0.0916,0.6363,0.0609,0.588,0.0818,tf_efficientnetv2_s.in21k_ft_in1k,gru,42,features=tf_efficientnetv2_s.in21k_ft_in1k,256,0.1,1,0.1,0.03,0.0,,False,1280,256,False,0.0007,0.001,0.0,concat,fused_concat,attn,5,0.0,none,4
2025-10-17 19:53:45,0.5848,0.0785,0.583,0.0804,0.5727,0.0774,0.6348,0.0763,0.5848,0.0785,0.563,0.1081,0.5605,0.1169,0.5481,0.1172,0.6235,0.0899,0.563,0.1081,0.5872,0.0748,0.5903,0.0793,0.5767,0.0833,0.6244,0.068,0.5872,0.0748,tf_efficientnetv2_s.in21k_ft_in1k,gru,42,features=tf_efficientnetv2_s.in21k_ft_in1k,256,0.1,1,0.1,0.0,0.0,,False,1280,256,False,0.0004,0.001,0.01,concat,fused_concat,attn,5,0.0,none,4
2025-10-17 19:57:44,0.5848,0.0785,0.583,0.0804,0.5727,0.0774,0.6348,0.0763,0.5848,0.0785,0.563,0.1081,0.5605,0.1169,0.5481,0.1172,0.6235,0.0899,0.563,0.1081,0.5872,0.0748,0.5903,0.0793,0.5767,0.0833,0.6244,0.068,0.5872,0.0748,tf_efficientnetv2_s.in21k_ft_in1k,gru,42,features=tf_efficientnetv2_s.in21k_ft_in1k,256,0.1,1,0.1,0.0,0.03,,False,1280,256,False,0.0004,0.001,0.01,concat,fused_concat,attn,5,0.0,none,4
2025-10-17 20:01:43,0.5848,0.0785,0.583,0.0804,0.5727,0.0774,0.6348,0.0763,0.5848,0.0785,0.563,0.1081,0.5605,0.1169,0.5481,0.1172,0.6235,0.0899,0.563,0.1081,0.5872,0.0748,0.5903,0.0793,0.5767,0.0833,0.6244,0.068,0.5872,0.0748,tf_efficientnetv2_s.in21k_ft_in1k,gru,42,features=tf_efficientnetv2_s.in21k_ft_in1k,256,0.1,1,0.1,0.03,0.0,,False,1280,256,False,0.0004,0.001,0.01,concat,fused_concat,attn,5,0.0,none,4
2025-10-17 20:05:00,0.5787,0.0715,0.5837,0.0708,0.5649,0.0669,0.6586,0.0619,0.5787,0.0715,0.5467,0.0612,0.5498,0.0717,0.5312,0.0707,0.6101,0.0692,0.5467,0.0612,0.5722,0.0591,0.5713,0.0647,0.5572,0.064,0.6166,0.0588,0.5722,0.0591,tf_efficientnetv2_s.in21k_ft_in1k,gru,42,features=tf_efficientnetv2_s.in21k_ft_in1k,256,0.1,1,0.1,0.0,0.0,,False,1280,256,False,0.0007,0.001,0.015,concat,fused_concat,attn,5,0.0,none,4
2025-10-17 20:08:18,0.5787,0.0715,0.5837,0.0708,0.5649,0.0669,0.6586,0.0619,0.5787,0.0715,0.5467,0.0612,0.5498,0.0717,0.5312,0.0707,0.6101,0.0692,0.5467,0.0612,0.5722,0.0591,0.5713,0.0647,0.5572,0.064,0.6166,0.0588,0.5722,0.0591,tf_efficientnetv2_s.in21k_ft_in1k,gru,42,features=tf_efficientnetv2_s.in21k_ft_in1k,256,0.1,1,0.1,0.0,0.03,,False,1280,256,False,0.0007,0.001,0.015,concat,fused_concat,attn,5,0.0,none,4
2025-10-17 20:11:36,0.5787,0.0715,0.5837,0.0708,0.5649,0.0669,0.6586,0.0619,0.5787,0.0715,0.5467,0.0612,0.5498,0.0717,0.5312,0.0707,0.6101,0.0692,0.5467,0.0612,0.5722,0.0591,0.5713,0.0647,0.5572,0.064,0.6166,0.0588,0.5722,0.0591,tf_efficientnetv2_s.in21k_ft_in1k,gru,42,features=tf_efficientnetv2_s.in21k_ft_in1k,256,0.1,1,0.1,0.03,0.0,,False,1280,256,False,0.0007,0.001,0.015,concat,fused_concat,attn,5,0.0,none,4
2025-10-17 20:14:50,0.572,0.0767,0.5769,0.0747,0.5634,0.0712,0.6443,0.0447,0.572,0.0767,0.5707,0.0851,0.5698,0.0877,0.5668,0.092,0.6396,0.0927,0.5707,0.0851,0.5625,0.0662,0.5573,0.0722,0.5479,0.0759,0.6173,0.0671,0.5625,0.0662,tf_efficientnetv2_s.in21k_ft_in1k,gru,42,features=tf_efficientnetv2_s.in21k_ft_in1k,384,0.1,1,0.1,0.0,0.0,,False,1280,256,False,0.0004,0.0001,0.01,concat,fused_concat,attn,5,0.0,none,4
